SCHOOL_ID,the_geom,Short_Name,SCH_ADDR,GRADE_CAT,GRADES,SCH_TYPE,X,Y
400149,POINT (-87.7110616589636 41.80176207311438),UNO CHTR - SOCCER ACADEMY,"5025 S ST LOUIS AVE, 60632",HS,"6, 7, 8, 9",Charter,-87.71106166,41.80176207
610565,POINT (-87.64916099287105 41.76389542082597),CAMELOT - EXCEL ACADEMY OF ENGLEWOOD,"7141 S MORGAN ST, 60621",HS,"9, 10",Alternative/Contract,-87.64916099,41.76389542
610566,POINT (-87.70660313341577 41.866450411683495),BRIDGESCAPE ACADEMY OF NORTH LAWNDALE,"3222 W ROOSEVELT RD, 60624",HS,"9, 10, 11, 12",Alternative/District,-87.70660313,41.86645041
610567,POINT (-87.58586707775873 41.76682098126386),BRIDGESCAPE ACADEMY OF SOUTH SHORE,"7037 S STONY ISLAND AVE, 60649",HS,,Alternative/District,-87.58586708,41.76682098
610568,POINT (-87.70520611007028 41.93940576761037),PATHWAYS EDUCATION HS - AVONDALE,"3100 W BELMONT AVE, 60618",HS,,Alternative/District,-87.70520611,41.93940577
610569,POINT (-87.70376058661506 41.779018231474446),OMBUDSMAN 1 HS,"3214 W 63RD ST, 60629",HS,,Alternative/District,-87.70376059,41.77901823
610570,POINT (-87.80664497364823 42.01717109081235),OMBUDSMAN 2 HS,"7500 N HARLEM AVE, 60631",HS,,Alternative/District,-87.80664497,42.01717109
610571,POINT (-87.65988177192553 41.97413061920566),OMBUDSMAN 3 HS,"5050 N BROADWAY, 60640",HS,,Alternative/District,-87.65988177,41.97413062
610572,POINT (-87.55091908971704 41.752669869251015),CAMELOT - SAFE SCHOOL PROGRAM ES,"125 S CLARK ST, 60603",ES,,Alternative/District,-87.55091909,41.75266987
610573,POINT (-87.55091908971704 41.752669869251015),CAMELOT - SAFE SCHOOL PROGRAM HS,"125 S CLARK ST, 60603",HS,,Alternative/District,-87.55091909,41.75266987
610574,POINT (-87.57591967408561 41.752015316169384),"MANDELA, W","7847 S JEFFERY BLVD, 60649",HS,,Alternative/District,-87.57591967,41.75201532
400009,POINT (-87.7400981237378 41.80760594421929),GLOBAL CITIZENSHIP CHTR,"4647 W 47TH ST, 60632",ES,"K, 1, 2, 3, 4, 5, 6",Charter,-87.74009812,41.80760595
400010,POINT (-87.62581237160161 41.796121998632486),ACE TECHNICAL CHTR HS,"5410 S STATE ST, 60609",HS,"9, 10, 11, 12",Charter,-87.62581237,41.796122
400011,POINT (-87.70523500417126 41.877275790942726),"LOCKE, A CHTR","3141 W JACKSON BLVD, 60612",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.705235,41.87727579
400012,POINT (-87.63522954676468 41.77079113155291),AMANDLA CHTR HS,"6800 S STEWART AVE, 60621",HS,"5, 6, 7, 8, 9, 10",Charter,-87.63522955,41.77079113
400013,POINT (-87.72683602013132 41.93732683403651),ASPIRA CHTR - EARLY COLLEGE HS,"3986 W BARRY AVE, 60618",HS,"9, 10, 11, 12",Charter,-87.72683602,41.93732684
400015,POINT (-87.69697811520399 41.91250483132056),ASPIRA CHTR - RAMIREZ HS,"1711 N CALIFORNIA AVE, 60647",HS,"11, 12",Charter,-87.69697811,41.91250483
400017,POINT (-87.72182521229159 41.96643310491623),ASPIRA CHTR - HAUGAN,"3729 W LELAND AVE, 60625",MS,"6, 7, 8",Charter,-87.72182521,41.96643311
400018,POINT (-87.76328558625954 41.88521268987922),AUSTIN BUS & ENTRP HS,"231 N PINE AVE, 60644",HS,"9, 10, 11, 12","District, non-alternative",-87.76328559,41.88521269
400019,POINT (-87.62662117926456 41.81924917287333),BRONZEVILLE LTHOUSE CHTR CAMPUS,"8 W ROOT ST, 60609",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.62662118,41.81924917
400020,POINT (-87.70795224274201 41.85851912981579),CATALYST CHTR - HOWLAND,"1616 S SPAULDING AVE, 60623",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.70795224,41.85851913
400021,POINT (-87.7653213755743 41.88229478266219),CATALYST CHTR - CIRCLE ROCK,"5608 W WASHINGTON BLVD, 60644",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.76532138,41.88229478
400022,POINT (-87.61362868027727 41.831144971846015),CHGO ARTS CONTR HS,"521 E 35TH ST, 60616",HS,"9, 10, 11, 12",Contract,-87.61362868,41.83114497
400023,POINT (-87.58792816325425 41.743206858944426),CICS - AVALON /SO SHORE,"1501 E 83RD PL, 60619",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.58792816,41.74320686
400024,POINT (-87.67024224112704 41.79401542299054),CICS - BASIL,"1816 W GARFIELD BLVD, 60609",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.67024224,41.79401542
400025,POINT (-87.68139469569019 41.92241390762424),CICS - BUCKTOWN,"2235 N HAMILTON AVE, 60647",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6813947,41.92241391
400026,POINT (-87.65759767982948 41.72024585320648),CICS - LOOMIS,"9535 S LOOMIS ST, 60643",ES,"K, 1, 2",Charter,-87.65759768,41.72024585
400027,POINT (-87.71045567703203 41.950891857683146),CICS - IRVING PARK,"3820 N SPAULDING AVE, 60618",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.71045568,41.95089186
400028,POINT (-87.61685177508333 41.68443323199442),CICS - PRAIRIE,"11530 S PRAIRIE AVE, 60628",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.61685178,41.68443323
400029,POINT (-87.6221051132182 41.783616344214664),CICS - WASHINGTON PARK,"6105 S MICHIGAN AVE, 60637",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.62210511,41.78361635
400030,POINT (-87.7767852700999 41.921686760609816),CICS - WEST BELDEN,"2245 N MCVICKER AVE, 60639",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.77678527,41.92168676
400031,POINT (-87.69257776273258 41.74536598659973),CICS - WRIGHTWOOD,"8130 S CALIFORNIA AVE, 60652",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.69257776,41.74536599
400032,POINT (-87.66898023136514 41.74840984682328),CICS - ELLISON,"1817 W 80TH ST, 60620",HS,"9, 10, 11, 12",Charter,-87.66898023,41.74840985
400033,POINT (-87.65576875442159 41.721248870905235),CICS - LONGWOOD,"1309 W 95TH ST, 60643",HS,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Charter,-87.65576875,41.72124887
400034,POINT (-87.72650366327599 41.99021757344067),CICS - NORTHTOWN,"3900 W PETERSON AVE, 60659",HS,"9, 10, 11, 12",Charter,-87.72650366,41.99021757
400035,POINT (-87.67478186059083 42.013034611331754),CHGO MATH & SCI ACAD CAMPUS HS,"7212 N CLARK ST, 60626",HS,"6, 7, 8, 9, 10, 11, 12",Charter,-87.67478186,42.01303461
400036,POINT (-87.64973577863492 41.88055086840076),CHICAGO VIRTUAL CHTR CAMPUS HS,"38 S PEORIA ST, 60607",HS,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Charter,-87.64973578,41.88055087
400038,POINT (-87.72505872255059 41.86495161866148),COMMUNITY SERVICES WEST,"1239 S PULASKI RD, 60623",HS,"11, 12",Alternative/Contract,-87.72505872,41.86495162
400039,POINT (-87.69440116024101 41.90677154402938),ERIE CHTR CAMPUS,"1405 N WASHTENAW AVE, 60622",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.69440116,41.90677154
400040,POINT (-87.72631369908494 41.86701365053973),FRAZIER CHTR,"4027 W GRENSHAW ST, 60624",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.7263137,41.86701365
400041,POINT (-87.72195858929159 41.897285584367935),GALAPAGOS CHTR CAMPUS,"3814 W IOWA ST, 60651",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.72195859,41.89728559
400042,POINT (-87.71056332660218 41.86931199216451),FORD CHTR HS,"931 S HOMAN AVE, 60624",HS,"11, 12",Charter,-87.71056333,41.86931199
400043,POINT (-87.66807610854497 41.88333459156399),HOPE CONTR ES,"1628 W WASHINGTON BLVD, 60612",ES,"K, 1, 2, 3, 4, 5",Contract,-87.66807611,41.88333459
400044,POINT (-87.72126297246537 41.858387123095625),KIPP ASCEND CHTR CAMPUS,"1616 S AVERS AVE, 60623",ES,"K, 1, 2, 3, 5, 6, 7, 8",Charter,-87.72126297,41.85838712
400045,POINT (-87.631057513666 41.698013049045855),NKRUMAH CONTR,"314 W 108TH ST, 60628",ES,"K, 1, 2, 3, 4, 5, 6",Charter,-87.63105751,41.69801305
400046,POINT (-87.7106427829184 41.867273509765546),LEARN CHTR - BUTLER,"1132 S HOMAN AVE, 60624",ES,"PE, PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.71064278,41.86727351
400047,POINT (-87.69870200860234 41.87786112419021),LEARN CHTR - CAMPBELL,"212 S FRANCISCO AVE, 60612",ES,"K, 1, 2, 3, 4, 5",Charter,-87.69870201,41.87786113
400048,POINT (-87.68628988199816 41.874940359009),LEARN CHTR - EXCEL,"2401 W CONGRESS PKWY, 60612",ES,"K, 1, 2, 3, 4, 5",Charter,-87.68628988,41.87494036
400049,POINT (-87.73046974458688 41.856907142183815),LEGACY CHTR CAMPUS,"4217 W 18TH ST, 60623",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.73046974,41.85690714
400050,POINT (-87.66776071892492 41.825699046182564),NAMASTE CHTR CAMPUS,"3737 S PAULINA ST, 60609",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.66776072,41.82569905
400051,POINT (-87.66259105781475 41.90019103153071),NOBLE STREET CHTR - NOBLE,"1010 N NOBLE ST, 60642",HS,"9, 10, 11, 12",Charter,-87.66259106,41.90019103
400052,POINT (-87.6045981286855 41.76525442396516),NOBLE STREET CHTR - COMER,"7131 S SOUTH CHICAGO AVE, 60619",HS,"6, 7, 8, 9, 10, 11, 12",Charter,-87.60459813,41.76525442
400053,POINT (-87.66448223497049 41.895254757261704),NOBLE STREET CHTR - GOLDER,"1454 W SUPERIOR ST, 60642",HS,"9, 10, 11, 12",Charter,-87.66448223,41.89525476
400054,POINT (-87.73012683121111 41.91524154830574),NOBLE STREET CHTR - PRITZKER,"4131 W CORTLAND ST, 60639",HS,"9, 10, 11, 12",Charter,-87.73012683,41.91524155
400055,POINT (-87.66085955323703 41.89245244842868),NOBLE STREET CHTR - RAUNER,"1337 W OHIO ST, 60642",HS,"9, 10, 11, 12",Charter,-87.66085955,41.89245245
400056,POINT (-87.71804729962862 41.89538969719753),NOBLE STREET CHTR - ROWE CLARK,"3645 W CHICAGO AVE, 60651",HS,"9, 10, 11, 12",Charter,-87.7180473,41.8953897
400057,POINT (-87.67614762916996 41.86581671169455),NOBLE STREET CHTR - UIC,"1231 S DAMEN AVE, 60608",HS,"9, 10, 11, 12",Charter,-87.67614763,41.86581671
400058,POINT (-87.70795224274201 41.85851912981579),NTH LAWNDALE CHTR - CHRISTIANA,"1616 S SPAULDING AVE, 60623",HS,"9, 10, 11, 12",Charter,-87.70795224,41.85851913
400059,POINT (-87.70207760877514 41.86414328087339),NTH LAWNDALE CHTR - COLLINS,"1313 S SACRAMENTO DR, 60623",HS,"9, 10, 11, 12",Charter,-87.70207761,41.86414328
400060,POINT (-87.67116117278817 41.983398870971996),ASIAN HUMAN SERVICES CHTR - PASSAGES,"1643 W BRYN MAWR AVE, 60660",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.67116117,41.98339887
400061,POINT (-87.65232813699377 41.745934627619164),PERSPECTIVES CHTR - LEADERSHIP ACADEMY,"8131 S MAY ST, 60620",HS,"6, 7, 8, 9, 10, 11, 12",Charter,-87.65232814,41.74593463
400062,POINT (-87.65232813699377 41.745934627619164),PERSPECTIVES CHTR - CALUMET TECH,"8131 S MAY ST, 60620",HS,"9, 10, 11, 12",Charter,-87.65232814,41.74593463
400064,POINT (-87.62851098909876 41.85597605135273),PERSPECTIVES CHTR - JOSLIN,"1930 S ARCHER AVE, 60616",HS,"6, 7, 8, 9, 10, 11, 12",Charter,-87.62851099,41.85597605
400066,POINT (-87.62482440591033 41.82778341221147),PERSPECTIVES CHTR - IIT,"3663 S WABASH AVE, 60653",HS,"6, 7, 8, 9, 10, 11, 12",Charter,-87.62482441,41.82778341
400068,POINT (-87.76333753300261 41.87278786602588),PLATO CONTR,"5545 W HARRISON ST, 60644",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Contract,-87.76333753,41.87278787
400069,POINT (-87.70775975733338 41.89255082663941),POLARIS CHTR CAMPUS,"620 N SAWYER AVE, 60624",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.70775976,41.89255083
400070,POINT (-87.66374073470162 41.902897090561304),PROLOGUE HS,"1135 N CLEAVER ST, 60642",HS,"9, 10, 11, 12",Alternative/Contract,-87.66374073,41.90289709
400071,POINT (-87.66403248019715 41.77536674937238),PROVIDENCE CHTR - BUNCHE,"6515 S ASHLAND AVE, 60636",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.66403248,41.77536675
400072,POINT (-87.60029119542388 41.75245803966325),SHABAZZ CHTR - SHABAZZ,"7823 S ELLIS AVE, 60619",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.60029119,41.75245804
400073,POINT (-87.62441056233249 41.804558780827),SHABAZZ CHTR - DUSABLE,"4934 S WABASH AVE, 60615",HS,"10, 11, 12",Charter,-87.62441056,41.80455878
400074,POINT (-87.66760236054476 41.767390676155394),SHABAZZ CHTR - SIZEMORE,"6936 S HERMITAGE AVE, 60636",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.66760236,41.76739068
400075,POINT (-87.60851429057409 41.827751594719054),UNIV OF CHGO CHTR - DONOGHUE,"707 E 37TH ST, 60653",ES,"PK, K, 1, 2, 3, 4, 5",Charter,-87.60851429,41.8277516
400076,POINT (-87.59851990265834 41.81138911860509),UNIV OF CHGO CHTR - NKO,"1119 E 46TH ST, 60653",ES,"PK, K, 1, 2, 3, 4, 5",Charter,-87.5985199,41.81138912
400077,POINT (-87.5980804458576 41.77811850444138),UNIV OF CHGO CHTR - WOODLAWN,"6420 S UNIVERSITY AVE, 60637",HS,"6, 7, 8, 9, 10, 11, 12",Charter,-87.59808045,41.77811851
400078,POINT (-87.60836253271103 41.81361483466629),UNIV OF CHGO CHTR - WOODSON,"4444 S EVANS AVE, 60653",MS,"6, 7, 8",Charter,-87.60836253,41.81361484
400079,POINT (-87.7303591389066 41.80784006864377),UNO CHTR - SPC DANIEL ZIZUMBO,"4248 W 47TH ST, 60632",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.73035914,41.80784007
400080,POINT (-87.7303591389066 41.80784006864377),UNO CHTR - PFC OMAR E.TORRES,"4248 W 47TH ST, 60632",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.73035914,41.80784007
400081,POINT (-87.66794974743077 41.8595314461425),UNO CHTR - DE LAS CASAS,"1641 W 16TH ST, 60608",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.66794975,41.85953145
400082,POINT (-87.69959378008348 41.9375032170638),UNO CHTR - FUENTES,"2845 W BARRY AVE, 60618",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.69959378,41.93750322
400083,POINT (-87.69255160626372 41.85006284889693),UNO CHTR - PAZ,"2651 W 23RD ST, 60608",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.69255161,41.85006285
400084,POINT (-87.69389830257052 41.79992964544289),UNO CHTR - TAMAYO,"5135 S CALIFORNIA AVE, 60632",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6938983,41.79992965
400085,POINT (-87.7303591389066 41.80784006864377),UNO CHTR - MAJOR HECTOR P.GARCIA,"4248 W 47TH ST, 60632",HS,"9, 10, 11, 12",Charter,-87.73035914,41.80784007
400086,POINT (-87.6350153384833 41.78150518956856),URBAN PREP CHTR - ENGLEWOOD,"6201 S STEWART AVE, 60621",HS,"9, 10, 11, 12",Charter,-87.63501534,41.78150519
400087,POINT (-87.61876048823575 41.84454327303708),YNG WOMEN - CHTR CAMPUS,"2641 S CALUMET AVE, 60616",HS,"7, 8, 9, 10, 11, 12",Charter,-87.61876049,41.84454327
400089,POINT (-87.69739333341778 41.808281387648286),UNO CHTR - MARQUEZ,"2916 W 47TH ST, 60632",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.69739333,41.80828139
400091,POINT (-87.65909601911399 41.863328835327074),CHICAGO TECH ACADEMY,"1301 W 14TH ST, 60608",HS,"9, 10, 11, 12",Contract,-87.65909602,41.86332884
400092,POINT (-87.60500292697886 41.653667574406164),CICS - LLOYD BOND,"13300 S LANGLEY AVE, 60827",ES,"K, 1, 2, 3, 4, 5, 6",Charter,-87.60500293,41.65366758
400093,POINT (-87.68324895425825 41.87752873326511),CHGO TALENT CHTR HS,"2245 W JACKSON BLVD, 60612",HS,"9, 10, 11, 12",Charter,-87.68324895,41.87752873
400094,POINT (-87.55025899180147 41.74484818293063),EPIC CHTR HS,"8255 S HOUSTON AVE, 60617",HS,"9, 10, 11, 12",Charter,-87.55025899,41.74484818
400096,POINT (-87.66403574131223 41.90779777089421),ROWE,"1424 N CLEAVER ST, 60642",ES,"K, 1, 2, 3, 4, 5, 6",Charter,-87.66403574,41.90779777
400097,POINT (-87.67819448573606 41.87878137192427),NOBLE STREET CHTR - CHGO BULLS,"2040 W ADAMS ST, 60612",HS,"9, 10, 11, 12",Charter,-87.67819449,41.87878137
400098,POINT (-87.62774111280926 41.882085650428586),NOBLE STREET CHTR - MUCHIN,"1 N STATE ST, 60602",HS,"9, 10, 11, 12",Charter,-87.62774111,41.88208565
400101,POINT (-87.69399489530916 41.82285631504549),UNO CHTR  - SANDRA CISNEROS,"2744 W PERSHING RD, 60632",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.6939949,41.82285632
400102,POINT (-87.66010572037113 41.862512583645135),URBAN PREP CHTR - WEST,"1326 W 14TH PL, 60608",HS,"9, 10, 11, 12",Charter,-87.66010572,41.86251258
400104,POINT (-87.68554721958874 41.84596532973772),INSTITUTO ACAD CHTR HEALTH,"2520 S WESTERN AVE, 60608",HS,"9, 10, 11, 12",Charter,-87.68554722,41.84596533
400105,POINT (-87.6285167495126 41.84404357849296),URBAN PREP CHTR - BRONZEVILLE,"2710 S DEARBORN ST, 60616",HS,"9, 10, 11, 12",Charter,-87.62851675,41.84404358
400106,POINT (-87.63508004407043 41.77837005257329),NOBLE STREET CHTR - JOHNSON,"6350 S STEWART AVE, 60621",HS,"9, 10, 11, 12",Charter,-87.63508004,41.77837005
400107,POINT (-87.54444181708068 41.733329655443974),LEARN CHRT - SO CHICAGO,"8914 S BUFFALO AVE, 60617",ES,"K, 1, 2, 3, 4, 5, 6",Charter,-87.54444182,41.73332966
400108,POINT (-87.60188560093505 41.65316689748682),CICS - HAWKINS,"801 E 133RD PL, 60827",HS,"7, 8, 9, 10, 11, 12",Charter,-87.6018856,41.6531669
400109,POINT (-87.66241631445855 41.72116389208515),PROLOGUE-JOHNSTON CHTR HS,"1551 W 95TH ST, 60643",HS,"9, 10, 11, 12",Alternative/Charter,-87.66241631,41.72116389
400111,POINT (-87.66572043571172 41.74309433144284),LEARN CHTR - HUNTER PERKINS,"1700 W 83RD ST, 60620",ES,"K, 1, 2, 3, 4, 5",Charter,-87.66572044,41.74309433
400112,POINT (-87.70876013273235 41.801043389958764),UNO CHTR - 51ST - HOMAN,"5050 S HOMAN AVE, 60632",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.70876013,41.80104339
400113,POINT (-87.64559391431811 41.90780970734505),CHICAGO QUEST NORTH,"1443 N OGDEN AVE, 60610",HS,"6, 7, 8, 9, 10, 11",Charter,-87.64559391,41.90780971
400114,POINT (-87.68989506265471 41.90031619615703),UNO CHTR - ST MARKS,"2510 W CORTEZ ST, 60622",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.68989506,41.9003162
400115,POINT (-87.6931119778269 41.77099145069347),CATALYST CHTR - MARIA,"6727 S CALIFORNIA AVE, 60629",ES,"K, 1, 2, 3, 4, 5, 6, 9, 10, 11, 12",Charter,-87.69311198,41.77099145
400116,POINT (-87.67505994789856 41.774164347785366),MONTESSORI CHTR - ENGLEWOOD,"6550 S SEELEY AVE, 60636",ES,"PE, PK, K, 1, 2, 3",Charter,-87.67505995,41.77416435
400117,POINT (-87.65095010330478 41.734442305410205),NOBLE STREET CHTR - SILVER HS,"8748 S ABERDEEN ST, 60620",HS,"9, 10",Charter,-87.6509501,41.73444231
400118,POINT (-87.71056332660218 41.86931199216451),NOBLE STREET CHTR - PURPLE,"931 S HOMAN AVE, 60624",HS,"9, 10",Charter,-87.71056333,41.86931199
400119,POINT (-87.73385286747705 41.88189299218779),LEGAL PREP CHTR - ACADEMY,"4319 W WASHINGTON BLVD, 60624",HS,"9, 10",Charter,-87.73385287,41.88189299
400120,POINT (-87.78779370121414 41.91795212210213),UNO CHTR - NEAR WEST,"2050 N NATCHEZ AVE, 60707",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.7877937,41.91795212
400121,POINT (-87.68436901353299 42.01647817723564),UNO CHTR - NORTHSIDE,"7416 N RIDGE BLVD, 60645",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9",Charter,-87.68436901,42.01647818
400123,POINT (-87.74253943099691 41.88047462617311),YCCS CHTR - COMMUNITY SERVICE,"4651 W MADISON ST, 60644",HS,"10, 11, 12",Alternative/Charter,-87.74253943,41.88047463
400124,POINT (-87.62529408018034 41.84133168996008),YCCS CHTR - MCKINLEY,"2920 S WABASH AVE, 60616",HS,"10, 11, 12",Alternative/Charter,-87.62529408,41.84133169
400125,POINT (-87.72707664347045 41.937916668946),YCCS CHTR - ASPIRA PANTOJA,"3121 N PULASKI RD, 60641",HS,"10, 11, 12",Alternative/Charter,-87.72707664,41.93791667
400126,POINT (-87.7068231621906 41.90157307605526),YCCS CHTR - ASSOCIATION HOUSE,"1116 N KEDZIE AVE, 60651",HS,"10, 11, 12",Alternative/Charter,-87.70682316,41.90157308
400127,POINT (-87.76022072925593 41.89494895057787),YCCS CHTR - AUSTIN CAREER,"5352 W CHICAGO AVE, 60651",HS,"10, 11, 12",Alternative/Charter,-87.76022073,41.89494895
400128,POINT (-87.72506638931903 41.86519734080058),YCCS CHTR - CCA ACADEMY,"1231 S PULASKI RD, 60623",HS,"10, 11, 12",Alternative/Charter,-87.72506639,41.86519734
400129,POINT (-87.61651397121572 41.80933055394132),YCCS CHTR - HOUSTON,"4701 S DR MARTIN LUTHER KING JR DR, 60615",HS,"10, 11, 12",Alternative/Charter,-87.61651397,41.80933055
400130,POINT (-87.6416945468286 41.75137760976852),YCCS CHTR - YOUTH DEVELOPMENT,"7836 S UNION AVE, 60620",HS,"10, 11, 12",Alternative/Charter,-87.64169455,41.75137761
400131,POINT (-87.69600635432589 41.90287713689845),YCCS CHTR - CAMPOS,"2739 W DIVISION ST, 60622",HS,"10, 11, 12",Alternative/Charter,-87.69600635,41.90287714
400133,POINT (-87.63199087534049 41.81181763388777),YCCS CHTR - INNOVATIONS,"220 W 45TH PL, 60609",HS,"10, 11, 12",Alternative/Charter,-87.63199088,41.81181764
400134,POINT (-87.64485127111948 41.857208105016625),YCCS CHTR - ADDAMS,"1814 S UNION AVE, 60616",HS,"10, 11",Alternative/Charter,-87.64485127,41.85720811
400135,POINT (-87.69546670684353 41.854663930125206),YCCS CHTR - LATINO YOUTH,"2001 S CALIFORNIA AVE, 60608",HS,"10, 11, 12",Alternative/Charter,-87.69546671,41.85466393
400136,POINT (-87.59236891699253 41.712928178065226),YCCS CHTR - OLIVE HARVEY,"10001 S WOODLAWN AVE, 60628",HS,"10, 11",Alternative/Charter,-87.59236892,41.71292818
400137,POINT (-87.59933939395185 41.80966805658471),LITTLE BLACK PEARL,"1060 E 47TH ST, 60653",HS,"9, 10, 11, 12",Alternative/Contract,-87.59933939,41.80966806
400139,POINT (-87.57846626292833 41.74630634323354),YCCS CHTR - SULLIVAN,"8164 S SOUTH CHICAGO AVE, 60617",HS,"10, 11, 12",Alternative/Charter,-87.57846626,41.74630634
400141,POINT (-87.65924059876082 41.965322239839985),YCCS CHTR - TRUMAN,"1145 W WILSON AVE, 60640",HS,"10, 11, 12",Alternative/Charter,-87.6592406,41.96532224
400142,POINT (-87.67413755499503 41.87628929263673),YCCS CHTR - VIRTUAL,"1900 W VAN BUREN ST, 60612",HS,"10, 11, 12",Alternative/Charter,-87.67413756,41.87628929
400143,POINT (-87.70201634882268 41.89080646431092),YCCS CHTR - WEST TOWN,"500 N SACRAMENTO BLVD, 60612",HS,"10, 11, 12",Alternative/Charter,-87.70201635,41.89080647
400144,POINT (-87.74881069436572 41.90226747226793),YCCS CHTR - WESTSIDE HOLISTIC,"4909 W DIVISION ST, 60651",HS,"10, 11, 12",Alternative/Charter,-87.74881069,41.90226747
400145,POINT (-87.62674478235938 41.83207163396741),YCCS CHTR - COMMUNITY ACADEMY,"3424 S STATE ST, 60616",HS,"10, 11, 12",Alternative/Charter,-87.62674478,41.83207164
400146,POINT (-87.74721567984683 41.892201999683266),KIPP CREATE,"4837 W ERIE ST, 60644",ES,"5, 6",Charter,-87.74721568,41.892202
400147,POINT (-87.65446453340985 41.69215764092904),CHICAGO EXCEL CONTR ACAD,"1259 W 111TH ST, 60643",HS,"9, 10, 11, 12",Alternative/Contract,-87.65446453,41.69215764
400148,POINT (-87.68404813404001 41.845421618782154),INSTITUTO JUSTICE CHTR ACAD,"2570 S BLUE ISLAND AVE, 60608",HS,"10, 11, 12",Alternative/Charter,-87.68404813,41.84542162
400150,POINT (-87.60701653710109 41.730130932341005),YCCS CHTR - CHATHAM,"9035 S LANGLEY AVE, 60619",HS,"10, 11, 12",Alternative/Charter,-87.60701654,41.73013093
400151,POINT (-87.70216585147205 41.88751635908656),LEARN CHTR - 7,"3021 W CARROLL AVE, 60612",ES,"K, 1, 2, 3",Charter,-87.70216585,41.88751636
400153,POINT (-87.69320171072764 41.81311001793099),UNO CHTR - IMMACULATE CONCEPTION,"4420 S FAIRFIELD AVE, 60632",ES,"K, 1, 2, 3, 4, 5, 6, 7",Charter,-87.69320171,41.81311002
400156,POINT (-87.60306435433851 41.70744607420297),NOBLE STREET CHTR - PULLMAN COLLEGE PREP,"821 E 103RD ST, 60628",HS,9,Charter,-87.60306435,41.70744608
400157,POINT (-87.5577592346045 41.73370609270685),NOBLE STREET CHTR - BAKER COLLEGE PREP,"2710 E 89TH ST, 60617",HS,9,Charter,-87.55775923,41.73370609
400159,POINT (-87.75752205269444 41.92220859444412),CHRISTOPHER HOUSE CHTR SCHOOL,"5235 W BELDEN AVE, 60639",HS,"K, 1",Charter,-87.75752205,41.9222086
400161,POINT (-87.6179312736426 41.679319002497444),CHICAGO COLLEGIATE CHTR SCHOOL,"11816 S INDIANA AVE, 60628",ES,"4, 5",Charter,-87.61793127,41.679319
400162,POINT (-87.62777304873796 41.88244675963381),INTRINSIC SCHOOLS,"17 N STATE ST, 60602",HS,9,Charter,-87.62777305,41.88244676
400163,POINT (-87.6414185835453 41.79356519117411),KIPP BLOOM CHTR CAMPUS,"5515 S LOWE AVE, 60621",MS,5,Charter,-87.64141858,41.79356519
