SCHOOL_ID,UNIT_ID,Short_Name,the_geom,SCH_ADDR,GRADE_CAT,GRADES,SCH_TYPE,X,Y
400010,7950,ACE TECHNICAL CHARTER HS,POINT (-87.62588369683489 41.796037015983636),5410 S STATE ST,HS,"9, 10, 11, 12",Charter,-87.6258837,41.79603702
400008,1720,ACT CHARTER HS,POINT (-87.73391679772082 41.881837366927506),4319 W WASHINGTON BLVD,HS,"6, 7, 8, 9, 10, 11, 12",Charter,-87.7339168,41.88183737
609772,2020,ADDAMS,POINT (-87.53301278309536 41.69865681191282),10810 S AVE H,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.53301278,41.69865681
609773,2030,AGASSIZ,POINT (-87.65619104196709 41.9341025400086),2851 N SEMINARY AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.65619104,41.93410254
610513,1055,AIR FORCE HS,POINT (-87.65926638205354 41.86327021910502),1301 W 14TH ST,HS,9,High School,-87.65926638,41.86327022
610212,6290,ALBANY PARK,POINT (-87.70962733404215 41.971146442216195),4929 N SAWYER AVE,MS,"7, 8, 9",Elementary School,-87.70962733,41.97114644
609774,2040,ALCOTT,POINT (-87.64633906878717 41.929833806968766),2625 N ORCHARD ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.64633907,41.92983381
610524,8035,ALCOTT HS,POINT (-87.68052226925774 41.93567633561773),2957 N HOYNE AVE,HS,9,High School,-87.68052227,41.93567634
609848,2710,ALDRIDGE,POINT (-87.60655234290131 41.65743250063949),630 E 131ST ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.60655234,41.6574325
609775,2050,ALTGELD,POINT (-87.65822972189343 41.7651029455716),1340 W 71ST ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.65822972,41.76510295
400012,6655,AMANDLA,POINT (-87.63534909445909 41.77074529232907),6800 S STEWART AVE,HS,"5, 6",Charter,-87.6353491,41.77074529
609780,2090,AMES,POINT (-87.72178048011747 41.91608345266408),1920 N HAMLIN AVE,MS,"7, 8",Elementary School,-87.72178048,41.91608345
609695,1210,AMUNDSEN HS,POINT (-87.6795224343807 41.97511079904744),5110 N DAMEN AVE,HS,"9, 10, 11, 12",High School,-87.67952243,41.9751108
609776,2060,ANDERSEN,POINT (-87.67373229698543 41.90289582165525),1148 N HONORE ST,ES,"2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6737323,41.90289582
609951,3640,ARIEL,POINT (-87.59845412166659 41.81133498378621),1119 E 46TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.59845412,41.81133499
609777,2070,ARMOUR,POINT (-87.65053087724584 41.83388400089604),950 W 33RD PL,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.65053088,41.833884
609779,2080,"ARMSTRONG, G",POINT (-87.68453034164362 42.01017353230086),2110 W GREENLEAF AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.68453034,42.01017353
610156,5700,"ARMSTRONG, L",POINT (-87.75912316166507 41.873783189224504),5345 W CONGRESS PKWY,ES,"3, 4, 5, 6",Elementary School,-87.75912316,41.87378319
610287,7100,ASHBURN,POINT (-87.70964493826747 41.742285961206136),8300 S SAINT LOUIS AVE,ES,"1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.70964494,41.74228596
610268,6900,ASHE,POINT (-87.6011336070477 41.74007432542545),8505 S INGLESIDE AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.60113361,41.74007433
400013,7803,ASPIRA - EARLY COLLEGE,POINT (-87.72679154757587 41.937382225308845),3986 W BARRY AVE,HS,"9, 10, 11",Charter,-87.72679155,41.93738223
400017,3500,ASPIRA-  HAUGAN MIDDLE,POINT (-87.72183002999127 41.96637816460533),3729 W LELAND AVE,MS,"6, 7, 8",Charter,-87.72183003,41.96637817
400015,7800,ASPIRA - RAMIREZ COMPUTER SCIENCE,POINT (-87.69690743068324 41.91259349727898),1711 N CALIFORNIA AVE,HS,"9, 10, 11, 12",Charter,-87.69690743,41.9125935
609781,2100,ATTUCKS,POINT (-87.62574937589915 41.802218691864994),5055 S STATE ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.62574938,41.80221869
609782,2110,AUDUBON,POINT (-87.68108149181325 41.94518918287941),3500 N HOYNE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.68108149,41.94518918
400018,7020,AUSTIN BUS & ENTRP HS,POINT (-87.76321129551351 41.88518216232466),231 N PINE AVE,HS,"9, 10, 11, 12",Contract,-87.7632113,41.88518216
610501,1065,AUSTIN POLYTECHNICAL ACADEMY,POINT (-87.76321129551351 41.88518216232466),231 N PINE AVE,HS,"9, 10, 11",High School,-87.7632113,41.88518216
609786,2130,AVALON PARK,POINT (-87.59161872766771 41.7483135814062),8045 S KENWOOD AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.59161873,41.74831358
609787,2140,AVONDALE,POINT (-87.70857762978827 41.93516610150183),2945 N SAWYER AVE,ES,"PK, K, 1, 2, 3, 4, 5",Elementary School,-87.70857763,41.9351661
610265,6880,BANNEKER,POINT (-87.63726903720232 41.77277613783798),6656 S NORMAL BLVD,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.63726904,41.77277614
609788,2150,BARNARD,POINT (-87.65813461116305 41.70518387740056),10354 S CHARLES ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.65813461,41.70518388
609789,2160,BARRY,POINT (-87.73942523843975 41.93251432811223),2828 N KILBOURN AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6",Elementary School,-87.73942524,41.93251433
609790,2170,BARTON,POINT (-87.67096643493348 41.75428554134029),7650 S WOLCOTT AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.67096643,41.75428554
609791,2180,BASS,POINT (-87.65356562110922 41.774273474441486),1140 W 66TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.65356562,41.77427348
609792,2190,BATEMAN,POINT (-87.70218893755508 41.95825856465853),4220 N RICHMOND ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.70218894,41.95825857
610083,4950,BEARD,POINT (-87.78965472728471 41.970097205599785),6445 W STRONG ST,ES,"PK, K, 1, 2, 3",Elementary School,-87.78965473,41.97009721
610246,6660,BEASLEY,POINT (-87.62565553511902 41.79848921333215),5255 S STATE ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.62565553,41.79848921
609796,2240,BEAUBIEN,POINT (-87.75752645775853 41.97234038869733),5025 N LARAMIE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.75752646,41.97234039
610237,6540,BEETHOVEN,POINT (-87.62705964290278 41.80910894477551),25 W 47TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.62705964,41.80910895
609797,2250,BEIDLER,POINT (-87.7057294560416 41.885295030566866),3151 W WALNUT ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.70572946,41.88529503
609798,2260,BELDING,POINT (-87.73398011628575 41.95882089819155),4257 N TRIPP AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.73398012,41.9588209
609799,2270,BELL,POINT (-87.68605486378232 41.949524802579695),3730 N OAKLEY AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.68605486,41.9495248
609922,3390,BELMONT-CRAGIN,POINT (-87.76984050434139 41.92551087920867),2456 N MANGO AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.7698405,41.92551088
609800,2280,BENNETT,POINT (-87.61735238465138 41.710369464391725),10115 S PRAIRIE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.61735238,41.71036947
610370,1020,BEST PRACTICE HS,POINT (-87.67822888573464 41.878835727309124),2040 W ADAMS ST,HS,"10, 11, 12",High School,-87.67822889,41.87883573
610365,8020,BETHUNE,POINT (-87.70215742646876 41.870195221343955),3030 W ARTHINGTON ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.70215743,41.87019522
610350,7860,BLACK,POINT (-87.57660289526613 41.72956528727549),9101 S EUCLID AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.57660289,41.72956529
609803,2300,BLAINE,POINT (-87.66493236110423 41.95080851702895),1420 W GRACE ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.66493236,41.95080852
610087,4990,BLAIR,POINT (-87.79047994101427 41.77653067184772),6751 W 63RD PL,ES,PK,Elementary School,-87.79047994,41.77653067
609698,1230,BOGAN HS,POINT (-87.72109672834524 41.74934816966724),3939 W 79TH ST,HS,"9, 10, 11, 12",High School,-87.72109673,41.74934817
610238,6550,BOND,POINT (-87.6530569212824 41.76545233689323),7050 S MAY ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.65305692,41.76545234
610161,5750,BONTEMPS,POINT (-87.6563682955342 41.78857268218112),1241 W 58TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6563683,41.78857268
609804,2320,BOONE,POINT (-87.69750154503517 42.00349489723498),6710 N WASHTENAW AVE,ES,"PK, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.69750154,42.0034949
609815,2430,BOUCHET,POINT (-87.57603920598024 41.76089341439712),7355 S JEFFERY BLVD,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.57603921,41.76089342
610307,7340,BOWEN ENVIRONMENTAL HS,POINT (-87.55773310942119 41.733761304791884),2710 E 89TH ST,HS,"9, 10, 11, 12",High School,-87.55773311,41.73376131
609806,2340,BRADWELL,POINT (-87.5571793056227 41.75439524924479),7736 S BURNHAM AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.55717931,41.75439525
610242,6600,BRENNEMANN,POINT (-87.6497118137768 41.95996268539814),4251 N CLARENDON AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.64971181,41.95996269
609809,2370,BRENTANO,POINT (-87.69625789065661 41.930979685669556),2723 N FAIRFIELD AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.69625789,41.93097969
609810,2380,BRIDGE,POINT (-87.79871080651749 41.949241872161316),3800 N NEW ENGLAND AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.79871081,41.94924187
609811,2390,BRIGHT,POINT (-87.56212165194572 41.699773854906425),10740 S CALHOUN AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.56212165,41.69977386
610317,7470,BRIGHTON PARK,POINT (-87.69204180438442 41.82394637698231),3825 S WASHTENAW AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6920418,41.82394638
610381,7270,BRONZEVILLE HS,POINT (-87.62448455126544 41.80457956556587),4934 S WABASH AVE,HS,"9, 10, 11, 12",High School,-87.62448455,41.80457957
400019,3990,BRONZEVILLE LIGHTHOUSE CHARTER,POINT (-87.62677062660669 41.819302165779376),8 W ROOT ST,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.62677063,41.81930217
609726,1500,BROOKS HS,POINT (-87.61645176296595 41.692788545522184),250 E 111TH ST,HS,"9, 10, 11, 12",High School,-87.61645176,41.69278855
610091,5040,"BROWN, R",POINT (-87.63891812238346 41.6647729218137),12607 S UNION AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.63891812,41.66477292
609812,2400,"BROWN, W",POINT (-87.6707180159942 41.882964192984076),54 N HERMITAGE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.67071802,41.88296419
609813,2410,BROWNELL,POINT (-87.62171073748198 41.771669186000665),6741 S MICHIGAN AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6",Elementary School,-87.62171074,41.77166919
609830,2550,BRUNSON,POINT (-87.76564444091133 41.897717095276036),932 N CENTRAL AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.76564444,41.8977171
610280,6980,BUCKINGHAM,POINT (-87.5643908286182 41.72774892461465),9207 S PHILLIPS AVE,ES,"5, 6, 7, 8",Elementary School,-87.56439083,41.72774893
609817,2440,BUDLONG,POINT (-87.69672636533127 41.97572558343327),2701 W FOSTER AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.69672636,41.97572558
609818,2450,BURBANK,POINT (-87.78266223116513 41.91757969686108),2035 N MOBILE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.78266223,41.9175797
609819,2460,BURKE,POINT (-87.61618036449309 41.79687743726791),5356 S DR MARTIN LUTHER KING JR DR,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.61618036,41.79687744
609820,2470,BURLEY,POINT (-87.66984784919555 41.93796498336144),1630 W BARRY AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.66984785,41.93796498
609821,2480,BURNHAM,POINT (-87.57754348843486 41.720502896678425),1903 E 96TH ST,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.57754349,41.7205029
609827,2520,BURNSIDE,POINT (-87.60755919851628 41.72850629205713),650 E 91ST PL,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6075592,41.72850629
609828,2530,BURR,POINT (-87.66861400931982 41.91233096779291),1621 W WABANSIA AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.66861401,41.91233097
609829,2540,BURROUGHS,POINT (-87.69249287633477 41.828852602937616),3542 S WASHTENAW AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.69249288,41.8288526
609832,2570,BYRNE,POINT (-87.79150769436343 41.79502716789503),5329 S OAK PARK AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.79150769,41.79502717
400091,8022,CAAT HS,POINT (-87.65926638205354 41.86327021910502),1301 W 14TH ST,HS,9,Contract,-87.65926638,41.86327022
609833,2580,CALDWELL,POINT (-87.58076575748268 41.7392308438657),8546 S CREGIER AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.58076576,41.73923085
610243,6610,CALHOUN NORTH,POINT (-87.69754025047956 41.87822128514883),2833 W ADAMS ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.69754025,41.87822129
609835,2610,CAMERON,POINT (-87.71796263089482 41.90376964760125),1234 N MONTICELLO AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.71796263,41.90376965
610018,4260,CANTER,POINT (-87.59039688379754 41.804435572549274),4959 S BLACKSTONE AVE,MS,"7, 8",Elementary School,-87.59039688,41.80443557
609836,2620,CANTY,POINT (-87.82933052645298 41.94795802915121),3740 N PANAMA AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.82933053,41.94795803
610024,4320,CARDENAS,POINT (-87.71598238122142 41.8485540992566),2345 S MILLARD AVE,ES,"PK, K, 1, 2, 3",Elementary School,-87.71598238,41.8485541
609837,2630,CARNEGIE,POINT (-87.5908008753875 41.78339579441746),1414 E 61ST PL,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.59080088,41.7833958
609838,2640,CARPENTER,POINT (-87.6592700339983 41.893577288906805),1250 W ERIE ST,ES,"1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.65927003,41.89357729
609839,2650,CARROLL,POINT (-87.69598214705938 41.74248962624514),2929 W 83RD ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.69598215,41.74248963
609842,2660,CARSON,POINT (-87.68783464145922 41.79321403810431),5516 S MAPLEWOOD AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.68783464,41.79321404
609844,2670,CARTER,POINT (-87.62249057555425 41.78987597343031),5740 S MICHIGAN AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.62249058,41.78987597
609845,2690,CARVER,POINT (-87.59955887282827 41.65367321578124),901 E 133RD PL,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.59955887,41.65367322
609760,1850,CARVER MILITARY HS,POINT (-87.5906556990955 41.656246443038334),13100 S DOTY AVE W,HS,"9, 10, 11, 12",High School,-87.5906557,41.65624644
610021,4290,CASALS,POINT (-87.71436649330677 41.90447396858369),3501 W POTOMAC AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.71436649,41.90447397
609849,2720,CASSELL,POINT (-87.70325106263435 41.68732022767744),11314 S SPAULDING AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.70325106,41.68732023
609826,2510,CASTELLANOS,POINT (-87.7149630600234 41.84542713538548),2524 S CENTRAL PARK AVE,MS,"4, 5, 6, 7, 8",Elementary School,-87.71496306,41.84542714
400020,4370,CATALYST,POINT (-87.70802450720313 41.8584605326629),1616 S SPAULDING AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.70802451,41.85846053
400021,4371,CATALYST ES,POINT (-87.76538723439347 41.882348806622346),5608 W WASHINGTON BLVD,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Contract,-87.76538723,41.88234881
610251,6730,CATHER,POINT (-87.6993122766244 41.88297609603158),2908 W WASHINGTON BLVD,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.69931228,41.8829761
609851,2740,CHALMERS,POINT (-87.6952654331307 41.86640775883288),2745 W ROOSEVELT RD,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.69526543,41.86640776
609852,2750,CHAPPELL,POINT (-87.68323330405816 41.97586733738376),2135 W FOSTER AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.6832333,41.97586734
609853,2760,CHASE,POINT (-87.6945475364655 41.918019116474184),2021 N POINT ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.69454754,41.91801912
610148,5640,CHAVEZ,POINT (-87.66600126006597 41.807184678869),4747 S MARSHFIELD AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.66600126,41.80718468
610248,6670,CHICAGO ACADEMY ES,POINT (-87.77650757475584 41.94220008512364),3400 N AUSTIN AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.77650757,41.94220009
610340,7770,CHICAGO ACADEMY HS,POINT (-87.77650757475584 41.94220008512364),3400 N AUSTIN AVE,HS,"9, 10, 11, 12",High School,-87.77650757,41.94220009
609753,1790,CHICAGO AGRICULTURAL HS,POINT (-87.71766337384958 41.69119532842041),3857 W 111TH ST,HS,"9, 10, 11, 12",High School,-87.71766337,41.69119533
400022,8047,CHICAGO ARTS HS,POINT (-87.61837217182483 41.83639864888533),3200 S CALUMET AVE,HS,9,Contract,-87.61837217,41.83639865
610309,7360,CHICAGO DISCOVERY HS,POINT (-87.55773310942119 41.733761304791884),2710 E 89TH ST,HS,"9, 10, 11, 12",High School,-87.55773311,41.73376131
400035,7940,CHICAGO MATH & SCIENCE CHARTER,POINT (-87.67481099855674 42.01278536896599),7202 N CLARK ST,MS,"6, 7, 8, 9, 10, 11, 12",Charter,-87.674811,42.01278537
609754,1800,CHICAGO MILITARY HS,POINT (-87.6191790531031 41.83056278582589),3519 S GILES AVE,HS,"9, 10, 11, 12",High School,-87.61917905,41.83056279
400093,8053,CHICAGO TALENT HS,POINT (-87.73052903716936 41.88408239616642),223 N KEELER AVE,HS,9,Contract,-87.73052904,41.8840824
400036,7700,CHICAGO VIRTUAL CHARTER,POINT (-87.64981216759854 41.88063000296454),38 S PEORIA ST,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11",Charter,-87.64981217,41.88063
609675,7670,CHICAGO VOCATIONAL AA,POINT (-87.5731830310937 41.737202615717955),2100 E 87TH ST,HS,"9, 10",High School,-87.57318303,41.73720262
609674,1010,CHICAGO VOCATIONAL HS,POINT (-87.5731830310937 41.737202615717955),2100 E 87TH ST,HS,"9, 10, 11, 12",High School,-87.57318303,41.73720262
609854,2770,CHOPIN,POINT (-87.68881232505908 41.89674133454674),2450 W RICE ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.68881232,41.89674134
609855,2780,CHRISTOPHER,POINT (-87.68564520632698 41.80171523323387),5042 S ARTESIAN AVE,ES,"1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.68564521,41.80171523
400023,6580,CICS - AVALON SOUTH SHORE,POINT (-87.58777223391658 41.74315362903005),1501 E 83RD PL,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.58777223,41.74315363
400024,7130,CICS - BASIL,POINT (-87.67021469018843 41.79407054302777),1816 W GARFIELD BLVD,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.67021469,41.79407054
400092,8049,CICS - BOND,POINT (-87.60505915420725 41.65357978848742),13300 S LANGLEY AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.60505915,41.65357979
400025,4910,CICS - BUCKTOWN,POINT (-87.68131914935692 41.922356189455535),2235 N HAMILTON AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.68131915,41.92235619
400032,4911,CICS - ELLISON,POINT (-87.66930301191383 41.74827727433453),8001 S HONORE ST,HS,"9, 10, 11, 12",Charter,-87.66930301,41.74827728
400027,4913,CICS - IRVING PARK,POINT (-87.7105303045173 41.950930289810394),3820 N SPAULDING AVE,ES,"K, 1, 2, 3, 4, 5, 6",Charter,-87.7105303,41.95093029
400033,2420,CICS - LONGWOOD,POINT (-87.6558001019929 41.72119357971883),1309 W 95TH ST,ES,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12",Charter,-87.6558001,41.72119358
400026,4914,CICS - LOOMIS CAMPUS,POINT (-87.65752478825856 41.7202598447968),9535 S LOOMIS ST,ES,"K, 1, 2",Charter,-87.65752479,41.72025985
400034,7740,CICS - NORTHTOWN,POINT (-87.72660921384393 41.99027117941148),3900 W PETERSON AVE,HS,"9, 10, 11, 12",Charter,-87.72660921,41.99027118
400028,4220,CICS - PRAIRIE,POINT (-87.61692532766006 41.684468956228606),11530 S PRAIRIE AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.61692533,41.68446896
400029,2290,CICS - WASHINGTON PARK,POINT (-87.62202983847294 41.78353771203155),6105 S MICHIGAN AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.62202984,41.78353771
400030,7120,CICS - WEST BELDEN,POINT (-87.77671021570711 41.92164363440802),2245 N MCVICKER AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.77671022,41.92164364
400031,3180,CICS - WRIGHTWOOD,POINT (-87.6926511485711 41.74536932020315),8130 S CALIFORNIA AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Charter,-87.69265115,41.74536932
610347,7830,CLAREMONT,POINT (-87.68114718762392 41.777536544901054),2300 W 64TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.68114719,41.77753655
609795,2230,CLARK ES,POINT (-87.7703834403117 41.867879596783574),1045 S MONITOR AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.77038344,41.8678796
610244,6620,CLARK HS,POINT (-87.75343091052152 41.8728560595967),5101 W HARRISON ST,HS,"6, 7, 8, 9, 10, 11, 12",High School,-87.75343091,41.87285606
609856,2790,CLAY,POINT (-87.54457699649177 41.654562517943),13231 S BURLEY AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.544577,41.65456252
610401,7980,CLEMENTE AA,POINT (-87.68686915979514 41.902615439256074),1147 N WESTERN AVE,HS,"9, 10",High School,-87.68686916,41.90261544
609759,1840,CLEMENTE HS,POINT (-87.68686915979514 41.902615439256074),1147 N WESTERN AVE,HS,"9, 10, 11, 12",High School,-87.68686916,41.90261544
609857,2800,CLEVELAND,POINT (-87.7063963741633 41.9520147598616),3121 W BYRON ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.70639637,41.95201476
609859,2810,CLINTON,POINT (-87.69839938523094 41.99262295791952),6110 N FAIRFIELD AVE,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.69839938,41.99262296
609861,2820,CLISSOLD,POINT (-87.68077261994983 41.693055560306846),2350 W 110TH PL,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.68077262,41.69305556
610199,6170,COLEMAN,POINT (-87.65814515214875 41.677477476265224),1441 W 119TH ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.65814515,41.67747748
609862,2830,COLES,POINT (-87.56593378085958 41.74146134666707),8441 S YATES BLVD,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.56593378,41.74146135
610499,1045,COLLINS ACADEMY HIGH SCHOOL (AUSL),POINT (-87.70201275590105 41.864181266456086),1313 S SACRAMENTO DR,HS,"9, 10, 11",High School,-87.70201276,41.86418127
610170,5860,COLUMBIA EXPLORERS,POINT (-87.70423369284467 41.811029697370934),4520 S KEDZIE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.70423369,41.8110297
609863,2850,COLUMBUS,POINT (-87.68190255544503 41.89961920486302),1003 N LEAVITT ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.68190256,41.89961921
400038,1225,COMMUNITY SERVICES WEST HS,POINT (-87.72498674573953 41.864998646869815),1239 S PULASKI RD,HS,"10, 11, 12",High School,-87.72498675,41.86499865
609864,2860,COOK,POINT (-87.65981357453575 41.74532868800365),8150 S BISHOP ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.65981357,41.74532869
609866,2880,COONLEY,POINT (-87.68380168404657 41.95554021701404),4046 N LEAVITT ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.68380168,41.95554022
609867,2890,COOPER,POINT (-87.6672971433756 41.85605777398282),1624 W 19TH ST,ES,"PK, K, 1, 2, 3, 4, 5",Elementary School,-87.66729714,41.85605778
609869,2900,COPERNICUS,POINT (-87.65720387173006 41.784596880416586),6010 S THROOP ST,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.65720387,41.78459688
609870,2910,CORKERY,POINT (-87.7312292388169 41.84559117321458),2510 S KILDARE AVE,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",Elementary School,-87.73122924,41.84559117
